XET,2018 August 12 ,https://coinmarketcap.com/currencies/eternal-token/
STRC,2017 December 03 ,https://coinmarketcap.com/currencies/starcredits/
CCO,2017 December 03 ,https://coinmarketcap.com/currencies/ccore/
ECA,2017 August 06 ,https://coinmarketcap.com/currencies/electra/
OSC,2014 April 06 ,https://coinmarketcap.com/currencies/opensourcecoin/
GPC,2014 August 10 ,https://coinmarketcap.com/currencies/groupcoin/
IFP,2018 August 19 ,https://coinmarketcap.com/currencies/infinipay/
RSTR,2018 December 02 ,https://coinmarketcap.com/currencies/ondori/
B2B,2017 December 03 ,https://coinmarketcap.com/currencies/b2bx/
MSCN,2017 April 02 ,https://coinmarketcap.com/currencies/master-swiscoin/
$PAC,2015 December 06 ,https://coinmarketcap.com/currencies/paccoin/
FCASH,2015 August 30 ,https://coinmarketcap.com/currencies/futurecash/
PGN,2018 August 05 ,https://coinmarketcap.com/currencies/pigeoncoin/
HBZ,2018 April 29 ,https://coinmarketcap.com/currencies/hbz-coin/
LKY,2013 August 04 ,https://coinmarketcap.com/currencies/luckycoin/
OCOW,2016 August 07 ,https://coinmarketcap.com/currencies/ocow/
ATM,2017 December 03 ,https://coinmarketcap.com/currencies/attention-token-of-media/
FYP,2017 December 03 ,https://coinmarketcap.com/currencies/flypme/
HEX,2014 August 03 ,https://coinmarketcap.com/currencies/heisenberg/
LGD,2014 August 03 ,https://coinmarketcap.com/currencies/legendarycoin/
CRTM,2017 December 03 ,https://coinmarketcap.com/currencies/corethum/
TLE,2017 April 30 ,https://coinmarketcap.com/currencies/tattoocoin-limited/
KGC,2013 August 04 ,https://coinmarketcap.com/currencies/krugercoin/
MAGIC,2014 August 03 ,https://coinmarketcap.com/currencies/magicoin/
XRA,2015 August 02 ,https://coinmarketcap.com/currencies/ratecoin/
XLR,2017 April 02 ,https://coinmarketcap.com/currencies/solaris/
GAIN,2016 August 14 ,https://coinmarketcap.com/currencies/ugain/
FSC2,2015 April 05 ,https://coinmarketcap.com/currencies/friendshipcoin2/
CROP,2018 April 29 ,https://coinmarketcap.com/currencies/cropcoin/
ISR,2014 April 13 ,https://coinmarketcap.com/currencies/isracoin/
AVH,2018 April 01 ,https://coinmarketcap.com/currencies/animation-vision-cash/
ARN,2017 December 03 ,https://coinmarketcap.com/currencies/aeron/
MCR,2014 April 06 ,https://coinmarketcap.com/currencies/macrocoin/
SPA,2014 April 06 ,https://coinmarketcap.com/currencies/spaincoin/
XP,2016 December 04 ,https://coinmarketcap.com/currencies/experience-points/
GRM,2015 August 02 ,https://coinmarketcap.com/currencies/gridmaster/
FRAC,2014 August 03 ,https://coinmarketcap.com/currencies/fractalcoin/
PTT,2018 August 05 ,https://coinmarketcap.com/currencies/proton-token/
MBC,2018 December 02 ,https://coinmarketcap.com/currencies/microbitcoin/
MTX,2018 April 01 ,https://coinmarketcap.com/currencies/matryx/
XUEZ,2019 March 24 ,https://coinmarketcap.com/currencies/xuez/
TIT,2014 August 31 ,https://coinmarketcap.com/currencies/titcoin/
DBG,2016 August 07 ,https://coinmarketcap.com/currencies/digital-bullion-gold/
VEL,2014 April 06 ,https://coinmarketcap.com/currencies/velocitycoin/
MVL,2018 August 05 ,https://coinmarketcap.com/currencies/mvl/
AGVC,2019 January 06 ,https://coinmarketcap.com/currencies/agavecoin/
DLISK,2016 August 07 ,https://coinmarketcap.com/currencies/dappster/
CR,2014 April 06 ,https://coinmarketcap.com/currencies/cryptocredits/
PSY,2016 April 03 ,https://coinmarketcap.com/currencies/psilocybin/
KNOW,2018 August 26 ,https://coinmarketcap.com/currencies/know/
VIA,2014 August 03 ,https://coinmarketcap.com/currencies/viacoin/
GPL,2017 August 06 ,https://coinmarketcap.com/currencies/gold-pressed-latinum/
XPAY,2016 November 06 ,https://coinmarketcap.com/currencies/xpay/
CAPT,2014 August 24 ,https://coinmarketcap.com/currencies/captcoin/
XEN,2016 December 04 ,https://coinmarketcap.com/currencies/xenixcoin/
ANTX,2017 August 06 ,https://coinmarketcap.com/currencies/antimatter/
WEX,2016 December 04 ,https://coinmarketcap.com/currencies/wexcoin/
SUQA,2018 December 02 ,https://coinmarketcap.com/currencies/suqa/
USDC,2018 December 02 ,https://coinmarketcap.com/currencies/usd-coin/
ABS,2018 December 02 ,https://coinmarketcap.com/currencies/absolute/
CNX,2017 December 03 ,https://coinmarketcap.com/currencies/cryptonex/
MTN,2018 April 01 ,https://coinmarketcap.com/currencies/medical-chain/
IQ,2018 August 05 ,https://coinmarketcap.com/currencies/everipedia/
LEV,2018 April 01 ,https://coinmarketcap.com/currencies/leverj/
JIYOX,2018 December 02 ,https://coinmarketcap.com/currencies/jiyo/
TBC,2016 April 03 ,https://coinmarketcap.com/currencies/tbcoin/
NC2,2014 April 06 ,https://coinmarketcap.com/currencies/coin2/
BCDT,2018 December 02 ,https://coinmarketcap.com/currencies/blockchain-certified-data-token/
HYB,2018 August 19 ,https://coinmarketcap.com/currencies/hybrid-block/
CRM,2017 August 06 ,https://coinmarketcap.com/currencies/cream/
DRXNE,2017 December 03 ,https://coinmarketcap.com/currencies/droxne/
2GIVE,2016 August 07 ,https://coinmarketcap.com/currencies/2give/
CHAT,2018 April 01 ,https://coinmarketcap.com/currencies/chatcoin/
NTCC,2017 April 02 ,https://coinmarketcap.com/currencies/neptune-classic/
EZW,2018 December 02 ,https://coinmarketcap.com/currencies/ezoow/
OUR,2018 December 02 ,https://coinmarketcap.com/currencies/ourcoin/
MVP,2018 August 05 ,https://coinmarketcap.com/currencies/merculet/
GRX,2017 December 03 ,https://coinmarketcap.com/currencies/gold-reward-token/
MONEY,2016 December 25 ,https://coinmarketcap.com/currencies/moneycoin/
ELLI,2018 December 02 ,https://coinmarketcap.com/currencies/elliot-coin/
TYPE,2018 December 02 ,https://coinmarketcap.com/currencies/typerium/
BLZ,2014 August 03 ,https://coinmarketcap.com/currencies/blazecoin/
ETD,2014 December 07 ,https://coinmarketcap.com/currencies/ethereumdark/
XDB,2015 April 19 ,https://coinmarketcap.com/currencies/dragonspheres/
ARC,2016 December 04 ,https://coinmarketcap.com/currencies/arcticcoin/
SMAC,2015 April 05 ,https://coinmarketcap.com/currencies/smac/
ETHD,2017 December 03 ,https://coinmarketcap.com/currencies/ethereum-dark/
XSN,2018 April 15 ,https://coinmarketcap.com/currencies/stakenet/
ZHS,2016 December 04 ,https://coinmarketcap.com/currencies/zcashshare/
JINN,2014 December 07 ,https://coinmarketcap.com/currencies/jinn/
CX,2015 August 09 ,https://coinmarketcap.com/currencies/xtracoin/
MFIT,2018 December 02 ,https://coinmarketcap.com/currencies/mfit-coin/
SOOM,2018 November 04 ,https://coinmarketcap.com/currencies/soom/
SIS,2014 August 03 ,https://coinmarketcap.com/currencies/siamesecoin/
KDC,2014 April 06 ,https://coinmarketcap.com/currencies/klondikecoin/
AVT,2017 December 03 ,https://coinmarketcap.com/currencies/aventus/
MXM,2018 August 12 ,https://coinmarketcap.com/currencies/maximine-coin/
OZC,2015 August 02 ,https://coinmarketcap.com/currencies/ozziecoin/
PHX,2017 December 03 ,https://coinmarketcap.com/currencies/red-pulse/
KCS,2017 December 03 ,https://coinmarketcap.com/currencies/kucoin-shares/
PRX,2017 April 02 ,https://coinmarketcap.com/currencies/printerium/
MOAC,2018 April 01 ,https://coinmarketcap.com/currencies/moac/
BNK,2018 August 05 ,https://coinmarketcap.com/currencies/bankera/
BEZ,2018 April 01 ,https://coinmarketcap.com/currencies/bezop/
EKT,2018 April 01 ,https://coinmarketcap.com/currencies/educare/
ERY,2017 April 02 ,https://coinmarketcap.com/currencies/eryllium/
VOISE,2017 December 03 ,https://coinmarketcap.com/currencies/voisecom/
10K,2015 April 05 ,https://coinmarketcap.com/currencies/experiment-10k/
N7,2016 August 14 ,https://coinmarketcap.com/currencies/number7/
BECN,2019 February 03 ,https://coinmarketcap.com/currencies/beacon/
WAN,2018 April 01 ,https://coinmarketcap.com/currencies/wanchain/
ROS,2014 December 07 ,https://coinmarketcap.com/currencies/roscoin/
OCC,2018 April 01 ,https://coinmarketcap.com/currencies/octoin-coin/
EXN,2017 December 03 ,https://coinmarketcap.com/currencies/exchangen/
HPC,2017 April 23 ,https://coinmarketcap.com/currencies/happycoin/
PTN,2018 December 02 ,https://coinmarketcap.com/currencies/palletone/
INN,2017 December 03 ,https://coinmarketcap.com/currencies/innova/
CENNZ,2018 April 01 ,https://coinmarketcap.com/currencies/centrality/
FLUZ,2018 April 01 ,https://coinmarketcap.com/currencies/fluz-fluz/
VLU,2018 December 02 ,https://coinmarketcap.com/currencies/valuto/
ELD,2019 February 24 ,https://coinmarketcap.com/currencies/electrumdark/
MCRN,2017 April 30 ,https://coinmarketcap.com/currencies/macron/
FC2,2014 August 03 ,https://coinmarketcap.com/currencies/fuelcoin/
SUM,2014 June 01 ,https://coinmarketcap.com/currencies/summercoin/
LUC,2018 August 05 ,https://coinmarketcap.com/currencies/level-up/
EXO,2019 February 03 ,https://coinmarketcap.com/currencies/exosis/
TRADE,2017 August 06 ,https://coinmarketcap.com/currencies/tradecoin-v2/
MITH,2018 April 01 ,https://coinmarketcap.com/currencies/mithril/
RPL,2018 August 26 ,https://coinmarketcap.com/currencies/rocket-pool/
OF,2018 April 01 ,https://coinmarketcap.com/currencies/ofcoin/
NYAN,2014 April 06 ,https://coinmarketcap.com/currencies/nyancoin/
CBD,2016 December 04 ,https://coinmarketcap.com/currencies/cbd-crystals/
XLM,2014 August 10 ,https://coinmarketcap.com/currencies/stellar/
BLUE,2017 December 03 ,https://coinmarketcap.com/currencies/ethereum-blue/
BAT,2014 April 06 ,https://coinmarketcap.com/currencies/batcoin/
CCM100,2017 April 02 ,https://coinmarketcap.com/currencies/ccminer/
ZEU,2014 April 06 ,https://coinmarketcap.com/currencies/zeuscoin/
COOL,2014 August 03 ,https://coinmarketcap.com/currencies/coolcoin/
DDX,2018 December 02 ,https://coinmarketcap.com/currencies/dietbitcoin/
CYL,2018 December 02 ,https://coinmarketcap.com/currencies/crystal-token/
FAL,2017 August 06 ,https://coinmarketcap.com/currencies/falcoin/
TAO,2016 August 07 ,https://coinmarketcap.com/currencies/taopay/
TDX,2018 April 01 ,https://coinmarketcap.com/currencies/tidex-token/
JS,2017 December 03 ,https://coinmarketcap.com/currencies/javascript-token/
CET,2018 December 02 ,https://coinmarketcap.com/currencies/coinex-token/
X2,2015 December 20 ,https://coinmarketcap.com/currencies/x2/
XQN,2014 December 07 ,https://coinmarketcap.com/currencies/quotient/
HEAT,2016 August 07 ,https://coinmarketcap.com/currencies/heat-ledger/
DAI,2017 December 31 ,https://coinmarketcap.com/currencies/dai/
HAVY,2018 December 02 ,https://coinmarketcap.com/currencies/havy/
ETI,2018 December 02 ,https://coinmarketcap.com/currencies/etherinc/
RBIES,2016 April 03 ,https://coinmarketcap.com/currencies/rubies/
CREDO,2017 December 03 ,https://coinmarketcap.com/currencies/credo/
BCY,2015 December 06 ,https://coinmarketcap.com/currencies/bitcrystals/
TRIA,2017 December 03 ,https://coinmarketcap.com/currencies/triaconta/
DOGEBC,2014 December 07 ,https://coinmarketcap.com/currencies/dogeblackcoin/
BDG,2014 August 03 ,https://coinmarketcap.com/currencies/badgercoin/
PAT,2018 August 05 ,https://coinmarketcap.com/currencies/patron/
CINNI,2014 April 27 ,https://coinmarketcap.com/currencies/cinni/
DETH,2015 August 16 ,https://coinmarketcap.com/currencies/darkether/
LGO,2018 April 01 ,https://coinmarketcap.com/currencies/legolas-exchange/
SVD,2018 August 19 ,https://coinmarketcap.com/currencies/savedroid/
BSV,2018 December 02 ,https://coinmarketcap.com/currencies/bitcoin-sv/
MESG,2019 March 17 ,https://coinmarketcap.com/currencies/mesg/
SKR,2016 December 04 ,https://coinmarketcap.com/currencies/sakuracoin/
GOKU,2017 October 01 ,https://coinmarketcap.com/currencies/gokucoin/
GRFT,2018 April 01 ,https://coinmarketcap.com/currencies/graft/
XAS,2017 April 02 ,https://coinmarketcap.com/currencies/asch/
CTT,2019 March 24 ,https://coinmarketcap.com/currencies/cryptoinvest/
DGS,2018 August 12 ,https://coinmarketcap.com/currencies/dragonglass/
VSX,2017 December 03 ,https://coinmarketcap.com/currencies/vsync-vsx/
BZ,2018 August 05 ,https://coinmarketcap.com/currencies/bit-z-token/
OS76,2015 December 13 ,https://coinmarketcap.com/currencies/osmiumcoin/
HLM,2018 December 02 ,https://coinmarketcap.com/currencies/helium/
NPER,2018 August 05 ,https://coinmarketcap.com/currencies/nper/
EGT,2018 August 05 ,https://coinmarketcap.com/currencies/egretia/
CHASH,2014 December 14 ,https://coinmarketcap.com/currencies/cleverhash/
DEC,2018 December 02 ,https://coinmarketcap.com/currencies/darcio-ecosystem-coin/
OBSR,2019 February 03 ,https://coinmarketcap.com/currencies/observer/
ELT,2014 August 03 ,https://coinmarketcap.com/currencies/electron/
HAC,2018 April 01 ,https://coinmarketcap.com/currencies/hackspace-capital/
ACT,2017 August 27 ,https://coinmarketcap.com/currencies/achain/
SC,2015 August 30 ,https://coinmarketcap.com/currencies/siacoin/
RVT,2017 December 03 ,https://coinmarketcap.com/currencies/rivetz/
OPES,2016 April 03 ,https://coinmarketcap.com/currencies/opescoin/
AV,2016 April 03 ,https://coinmarketcap.com/currencies/avatarcoin/
DMD,2013 December 22 ,https://coinmarketcap.com/currencies/diamond/
ERC20,2017 December 03 ,https://coinmarketcap.com/currencies/erc20/
ETH,2015 August 09 ,https://coinmarketcap.com/currencies/ethereum/
HUR,2018 August 05 ,https://coinmarketcap.com/currencies/hurify/
DIME,2014 August 03 ,https://coinmarketcap.com/currencies/dimecoin/
CHAO,2015 August 02 ,https://coinmarketcap.com/currencies/23-skidoo/
HMY,2014 August 03 ,https://coinmarketcap.com/currencies/harmonycoin/
EKITA,2014 August 31 ,https://coinmarketcap.com/currencies/ekita/
ADK,2017 August 20 ,https://coinmarketcap.com/currencies/aidos-kuneen/
MYST,2015 April 05 ,https://coinmarketcap.com/currencies/mysterycoin/
KRS,2017 August 20 ,https://coinmarketcap.com/currencies/krypstal/
BLK,2014 April 06 ,https://coinmarketcap.com/currencies/blackcoin/
GBX,2017 December 03 ,https://coinmarketcap.com/currencies/gobyte/
CPAY,2017 December 31 ,https://coinmarketcap.com/currencies/cryptopay/
SS,2018 August 05 ,https://coinmarketcap.com/currencies/sharder/
QUSD,2019 February 24 ,https://coinmarketcap.com/currencies/qusd/
NXTV,2014 December 07 ,https://coinmarketcap.com/currencies/nxtventure/
ECN,2017 April 23 ,https://coinmarketcap.com/currencies/e-coin/
RTE,2018 August 05 ,https://coinmarketcap.com/currencies/rate3/
AMS,2015 August 23 ,https://coinmarketcap.com/currencies/amsterdamcoin/
WOP,2015 December 20 ,https://coinmarketcap.com/currencies/worldpay/
SHOW,2018 April 01 ,https://coinmarketcap.com/currencies/show/
2015,2015 February 01 ,https://coinmarketcap.com/currencies/twenty15/
DGD,2015 April 05 ,https://coinmarketcap.com/currencies/darkgold/
AOA,2018 August 05 ,https://coinmarketcap.com/currencies/aurora/
URALS,2018 December 02 ,https://coinmarketcap.com/currencies/uralscoin/
QDOS,2015 November 22 ,https://coinmarketcap.com/currencies/quedos/
BWK,2017 December 10 ,https://coinmarketcap.com/currencies/bulwark/
XGOX,2017 December 03 ,https://coinmarketcap.com/currencies/xgox/
PNDM,2018 December 02 ,https://coinmarketcap.com/currencies/pandemia/
COLX,2017 December 03 ,https://coinmarketcap.com/currencies/colossusxt/
REBL,2018 April 01 ,https://coinmarketcap.com/currencies/rebl/
SRG,2014 April 13 ,https://coinmarketcap.com/currencies/surgecoin/
JACK,2016 August 07 ,https://coinmarketcap.com/currencies/blackjack/
VVV,2014 August 03 ,https://coinmarketcap.com/currencies/venividivici/
QUBE,2018 April 01 ,https://coinmarketcap.com/currencies/qube/
BORA,2019 March 24 ,https://coinmarketcap.com/currencies/bora/
2BACCO,2015 August 02 ,https://coinmarketcap.com/currencies/2bacco/
VULT,2015 February 01 ,https://coinmarketcap.com/currencies/vultmining/
FOXT,2018 August 05 ,https://coinmarketcap.com/currencies/fox-trading/
AST,2017 December 03 ,https://coinmarketcap.com/currencies/airswap/
NEVA,2016 April 03 ,https://coinmarketcap.com/currencies/nevacoin/
GRE,2014 August 03 ,https://coinmarketcap.com/currencies/greencoin/
ATD,2018 December 02 ,https://coinmarketcap.com/currencies/atidium/
LQD,2015 April 05 ,https://coinmarketcap.com/currencies/liquid/
STC,2014 April 06 ,https://coinmarketcap.com/currencies/stockcoin/
LTCD,2014 December 07 ,https://coinmarketcap.com/currencies/litecoindark/
REQ,2017 December 03 ,https://coinmarketcap.com/currencies/request/
BAR,2018 April 01 ,https://coinmarketcap.com/currencies/titanium-blockchain/
WTC,2017 August 27 ,https://coinmarketcap.com/currencies/waltonchain/
MNTA,2014 August 31 ,https://coinmarketcap.com/currencies/moneta/
ZINC,2018 August 05 ,https://coinmarketcap.com/currencies/zinc/
NAVY,2019 March 24 ,https://coinmarketcap.com/currencies/boat-pilot-token/
PXI,2014 December 07 ,https://coinmarketcap.com/currencies/prime-xi/
YAC,2013 August 04 ,https://coinmarketcap.com/currencies/yacoin/
ACTP,2018 December 02 ,https://coinmarketcap.com/currencies/archetypal-network/
LEX,2017 April 02 ,https://coinmarketcap.com/currencies/lex4all/
COB,2017 December 03 ,https://coinmarketcap.com/currencies/cobinhood/
NUE,2014 August 03 ,https://coinmarketcap.com/currencies/new-universal-euro/
PING,2017 August 06 ,https://coinmarketcap.com/currencies/cryptoping/
RYCN,2016 December 04 ,https://coinmarketcap.com/currencies/royalcoin-2/
MTL,2017 August 06 ,https://coinmarketcap.com/currencies/metal/
HBT,2017 December 03 ,https://coinmarketcap.com/currencies/hubii-network/
ARG,2013 August 04 ,https://coinmarketcap.com/currencies/argentum/
VIN,2018 August 12 ,https://coinmarketcap.com/currencies/vinchain/
WGR,2017 August 06 ,https://coinmarketcap.com/currencies/wagerr/
CRW,2014 December 07 ,https://coinmarketcap.com/currencies/crown/
MIM,2014 March 16 ,https://coinmarketcap.com/currencies/magic-internet-money/
SDRN,2017 December 03 ,https://coinmarketcap.com/currencies/senderon/
INX,2019 February 03 ,https://coinmarketcap.com/currencies/inmax/
SHPING,2018 December 02 ,https://coinmarketcap.com/currencies/shping/
VARY,2015 June 07 ,https://coinmarketcap.com/currencies/variance/
WET,2018 December 02 ,https://coinmarketcap.com/currencies/weshow-token/
INF,2017 August 13 ,https://coinmarketcap.com/currencies/infchain/
ROCO,2019 February 03 ,https://coinmarketcap.com/currencies/roiyal-coin/
HYN,2019 February 03 ,https://coinmarketcap.com/currencies/hyperion/
ZP,2018 August 26 ,https://coinmarketcap.com/currencies/zen-protocol/
AURS,2017 August 27 ,https://coinmarketcap.com/currencies/aureus/
VSC,2018 December 02 ,https://coinmarketcap.com/currencies/vsportcoin/
SUPER,2014 August 03 ,https://coinmarketcap.com/currencies/supercoin/
PGT,2018 December 02 ,https://coinmarketcap.com/currencies/puregold-token/
ALX,2018 August 05 ,https://coinmarketcap.com/currencies/alax/
XST,2014 August 03 ,https://coinmarketcap.com/currencies/stealth/
LTBC,2014 August 24 ,https://coinmarketcap.com/currencies/ltbcoin/
FLY,2015 December 06 ,https://coinmarketcap.com/currencies/flycoin/
ICR,2018 August 12 ,https://coinmarketcap.com/currencies/intercrone/
DT,2014 December 07 ,https://coinmarketcap.com/currencies/darktoken/
DEUS,2017 April 23 ,https://coinmarketcap.com/currencies/deuscoin/
OCN,2017 August 06 ,https://coinmarketcap.com/currencies/operacoin/
CMT,2016 August 07 ,https://coinmarketcap.com/currencies/comet/
STV,2014 December 14 ,https://coinmarketcap.com/currencies/sativacoin/
FRD,2017 December 03 ,https://coinmarketcap.com/currencies/farad/
LBC,2016 August 07 ,https://coinmarketcap.com/currencies/library-credit/
SKCH,2018 December 23 ,https://coinmarketcap.com/currencies/skychain/
VRS,2016 December 04 ,https://coinmarketcap.com/currencies/veros/
MNC,2013 August 04 ,https://coinmarketcap.com/currencies/mincoin/
MBRS,2017 August 06 ,https://coinmarketcap.com/currencies/embers/
FZ,2014 April 06 ,https://coinmarketcap.com/currencies/frozen/
QQC,2014 April 06 ,https://coinmarketcap.com/currencies/qqcoin/
PHS,2013 December 22 ,https://coinmarketcap.com/currencies/philosopher-stones/
MAG,2017 December 03 ,https://coinmarketcap.com/currencies/magnet/
PCO,2018 August 12 ,https://coinmarketcap.com/currencies/pecunio/
MID,2014 October 05 ,https://coinmarketcap.com/currencies/midascoin/
BUB,2015 August 02 ,https://coinmarketcap.com/currencies/bubble/
KUC,2016 August 07 ,https://coinmarketcap.com/currencies/kuwaitcoin/
PAYX,2017 December 03 ,https://coinmarketcap.com/currencies/paypex/
ATP,2018 December 02 ,https://coinmarketcap.com/currencies/atlas-protocol/
MEDX,2018 August 05 ,https://coinmarketcap.com/currencies/medx/
OTN,2017 December 03 ,https://coinmarketcap.com/currencies/open-trading-network/
GCC,2015 August 23 ,https://coinmarketcap.com/currencies/guccionecoin/
NUG,2018 August 12 ,https://coinmarketcap.com/currencies/nuggets/
NOXT,2014 December 07 ,https://coinmarketcap.com/currencies/noblenxt/
RBBT,2014 August 31 ,https://coinmarketcap.com/currencies/rabbitcoin/
QASH,2017 December 03 ,https://coinmarketcap.com/currencies/qash/
HPY,2018 April 01 ,https://coinmarketcap.com/currencies/hyper-pay/
LRC,2017 December 03 ,https://coinmarketcap.com/currencies/loopring/
LOL,2014 August 03 ,https://coinmarketcap.com/currencies/leaguecoin/
VDG,2018 August 26 ,https://coinmarketcap.com/currencies/veridocglobal/
AI,2017 December 03 ,https://coinmarketcap.com/currencies/poly-ai/
IMS,2016 April 03 ,https://coinmarketcap.com/currencies/independent-money-system/
FRC,2013 August 04 ,https://coinmarketcap.com/currencies/freicoin/
LAMB,2019 February 03 ,https://coinmarketcap.com/currencies/lambda/
NCP,2018 August 05 ,https://coinmarketcap.com/currencies/newton-coin-project/
KUMA,2014 August 03 ,https://coinmarketcap.com/currencies/kumacoin/
ASTRO,2017 December 03 ,https://coinmarketcap.com/currencies/astro/
ZIL,2018 April 01 ,https://coinmarketcap.com/currencies/zilliqa/
PEC,2016 December 04 ,https://coinmarketcap.com/currencies/peacecoin/
BWT,2018 August 05 ,https://coinmarketcap.com/currencies/bittwatt/
BTCZ,2017 December 03 ,https://coinmarketcap.com/currencies/bitcoinz/
LCS,2018 August 05 ,https://coinmarketcap.com/currencies/local-coin-swap/
LTO,2019 February 10 ,https://coinmarketcap.com/currencies/lto-network/
GLOBE,2015 August 02 ,https://coinmarketcap.com/currencies/global/
SHORTY,2016 December 18 ,https://coinmarketcap.com/currencies/shorty/
SILK,2014 August 03 ,https://coinmarketcap.com/currencies/silkcoin/
XAN,2014 August 03 ,https://coinmarketcap.com/currencies/xanoncoin/
UBT,2018 August 05 ,https://coinmarketcap.com/currencies/unibright/
HTML,2017 December 31 ,https://coinmarketcap.com/currencies/html-coin/
NLG,2014 April 13 ,https://coinmarketcap.com/currencies/gulden/
KLC,2016 April 03 ,https://coinmarketcap.com/currencies/kilocoin/
EPLUS,2018 August 12 ,https://coinmarketcap.com/currencies/eplus-coin/
FUCK,2017 August 06 ,https://coinmarketcap.com/currencies/fucktoken/
XIOS,2017 December 03 ,https://coinmarketcap.com/currencies/xios/
DGX,2018 August 05 ,https://coinmarketcap.com/currencies/digix-gold-token/
SLEVIN,2017 August 06 ,https://coinmarketcap.com/currencies/slevin/
DCT,2016 December 11 ,https://coinmarketcap.com/currencies/decent/
SOP,2018 August 05 ,https://coinmarketcap.com/currencies/sopay/
BUMBA,2016 April 03 ,https://coinmarketcap.com/currencies/bumbacoin/
GEO,2015 April 05 ,https://coinmarketcap.com/currencies/geocoin/
XMG,2014 December 07 ,https://coinmarketcap.com/currencies/magi/
BTCONE,2018 August 12 ,https://coinmarketcap.com/currencies/bitcoin-one/
OIO,2018 December 09 ,https://coinmarketcap.com/currencies/online/
SLOT,2019 March 10 ,https://coinmarketcap.com/currencies/alphaslot/
KXC,2018 August 26 ,https://coinmarketcap.com/currencies/kingxchain/
TRDT,2017 December 17 ,https://coinmarketcap.com/currencies/trident/
BITHAUS,2015 February 08 ,https://coinmarketcap.com/currencies/bithaus/
INB,2018 August 12 ,https://coinmarketcap.com/currencies/insight-chain/
GLOW,2014 December 07 ,https://coinmarketcap.com/currencies/glowcoin/
IPC,2014 August 03 ,https://coinmarketcap.com/currencies/imperialcoin/
XNLC,2016 October 02 ,https://coinmarketcap.com/currencies/nonolivecredit/
CADASTRAL,2016 August 07 ,https://coinmarketcap.com/currencies/bitland/
C2,2014 August 03 ,https://coinmarketcap.com/currencies/coin2-1/
NOKU,2018 August 12 ,https://coinmarketcap.com/currencies/noku/
AE,2017 August 06 ,https://coinmarketcap.com/currencies/aeternity/
XDNA,2018 August 12 ,https://coinmarketcap.com/currencies/xdna/
CTL,2016 August 07 ,https://coinmarketcap.com/currencies/citadel/
ITZ,2017 December 03 ,https://coinmarketcap.com/currencies/interzone/
MTM,2017 April 02 ,https://coinmarketcap.com/currencies/mtmgaming/
MAZA,2014 April 06 ,https://coinmarketcap.com/currencies/mazacoin/
PX,2016 August 28 ,https://coinmarketcap.com/currencies/px/
TOK,2017 December 17 ,https://coinmarketcap.com/currencies/tokugawa/
GRC,2015 April 05 ,https://coinmarketcap.com/currencies/gridcoin/
BASH,2016 December 04 ,https://coinmarketcap.com/currencies/luckchain/
CCRB,2017 April 02 ,https://coinmarketcap.com/currencies/cryptocarbon/
GOAL,2014 August 03 ,https://coinmarketcap.com/currencies/goalcoin/
VOOT,2014 August 03 ,https://coinmarketcap.com/currencies/vootcoin/
CNT,2017 April 02 ,https://coinmarketcap.com/currencies/centurion/
DIG,2014 August 03 ,https://coinmarketcap.com/currencies/digit/
CTRT,2018 December 02 ,https://coinmarketcap.com/currencies/cryptrust/
PLACO,2017 December 03 ,https://coinmarketcap.com/currencies/playercoin/
PPY,2016 August 07 ,https://coinmarketcap.com/currencies/peerplays/
RT2,2014 April 06 ,https://coinmarketcap.com/currencies/rotocoin/
RVN,2018 April 01 ,https://coinmarketcap.com/currencies/ravencoin/
RUPX,2017 August 13 ,https://coinmarketcap.com/currencies/rupaya/
TOA,2017 August 06 ,https://coinmarketcap.com/currencies/toacoin/
OLMP,2018 December 02 ,https://coinmarketcap.com/currencies/olympic/
INXT,2017 December 03 ,https://coinmarketcap.com/currencies/internxt/
ELCO,2016 August 14 ,https://coinmarketcap.com/currencies/elcoin/
REAL,2017 December 03 ,https://coinmarketcap.com/currencies/real/
ACDC,2018 August 05 ,https://coinmarketcap.com/currencies/volt/
MGM,2017 April 02 ,https://coinmarketcap.com/currencies/magnum/
MEDIBIT,2018 December 02 ,https://coinmarketcap.com/currencies/medibit/
RKC,2017 December 03 ,https://coinmarketcap.com/currencies/royal-kingdom-coin/
SWT,2017 April 02 ,https://coinmarketcap.com/currencies/swarm-city/
GLS,2017 December 03 ,https://coinmarketcap.com/currencies/glasscoin/
EAC,2013 December 29 ,https://coinmarketcap.com/currencies/earthcoin/
PAYP,2016 April 03 ,https://coinmarketcap.com/currencies/paypeer/
NANJ,2018 April 01 ,https://coinmarketcap.com/currencies/nanjcoin/
ERC,2015 August 02 ,https://coinmarketcap.com/currencies/europecoin/
OLV,2017 April 23 ,https://coinmarketcap.com/currencies/vsync/
ATB,2017 December 03 ,https://coinmarketcap.com/currencies/atbcoin/
ECOB,2017 August 06 ,https://coinmarketcap.com/currencies/ecobit/
LAZ,2016 December 04 ,https://coinmarketcap.com/currencies/lazaruscoin/
BALLS,2014 December 07 ,https://coinmarketcap.com/currencies/snowballs/
TSTR,2017 April 02 ,https://coinmarketcap.com/currencies/tristar-coin/
MGW,2014 August 31 ,https://coinmarketcap.com/currencies/mgw/
ICO,2017 August 06 ,https://coinmarketcap.com/currencies/ico/
